,Unnamed: 0,record_date,avg_outflow,Unnamed: 0,record_date,avg_inflow,feeder1_kwh,feeder2_kwh,Ammonia_mg_L_1,BOD_mg_L_1,COD_mg_L_1,Nitrogentotal_mg_L_1,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,year,month,day,record_date
1179,1179,2012-03-27,4.40061304347826,1179,2012-03-25,3.962482608695653,213895,39011,41.0,350.0,810.0,55.0,8.8,12.0,6.0,0.0,79,0.0,9.8,15.0,24.1,0.0,2018,8,21,21-08-2018
1180,1180,2012-03-28,3.025352173913044,1180,2012-03-26,3.97165652173913,211676,137415,41.0,380.0,970.0,62.25736,9.1,13.0,4.0,0.0,69,0.0,10.0,14.1,24.1,0.0,2018,8,22,22-08-2018
1181,1181,2012-03-29,3.0408304347826087,1181,2012-03-27,3.9516565217391313,212040,131572,36.0,390.0,1100.0,66.86173000000001,9.7,16.0,2.0,0.0,64,0.0,10.0,13.1,20.6,0.0,2018,8,23,23-08-2018
1182,1182,2012-03-30,4.2042652173913035,1182,2012-03-28,3.888917391304348,169919,118879,47.0,290.0,850.0,62.41414,8.7,14.0,3.0,0.0,77,0.0,9.8,13.7,33.5,0.0,2018,8,26,26-08-2018
1183,1183,2012-03-31,2.9587434782608697,1183,2012-03-29,3.867134782608696,150075,106852,41.0,340.0,940.0,60.897040000000004,6.2,12.0,0.0,0.0,71,0.0,10.0,14.6,31.7,50.0,2018,8,27,27-08-2018
1184,1184,2012-01-04,3.7193521739130433,1184,2012-03-30,3.8644391304347816,172782,136045,50.0,410.0,1100.0,64.86389,4.7,11.0,-2.0,0.0,68,0.0,10.0,10.2,18.3,0.0,2018,8,28,28-08-2018
1185,1185,2012-02-04,3.538134782608697,1185,2012-03-31,3.893047826086956,186550,135163,48.0,350.0,1000.0,62.47855,8.5,14.0,3.0,0.0,50,0.0,10.0,17.6,42.4,63.0,2018,8,29,29-08-2018
1186,1186,2012-03-04,3.0299608695652167,1186,2012-01-04,3.9677434782608696,193703,129193,38.0,330.0,990.0,63.312219999999996,11.1,14.0,7.0,0.0,41,0.0,10.0,29.4,51.9,70.6,2018,8,30,30-08-2018
1187,1187,2012-04-04,3.023482608695653,1187,2012-02-04,3.836526086956521,163115,120522,42.0,360.0,950.0,62.25736,7.3,12.0,3.0,0.0,77,0.0,10.0,12.8,27.8,0.0,2018,9,2,02-09-2018
1188,1188,2012-05-04,3.046482608695652,1188,2012-03-04,3.967917391304349,160743,118678,43.0,360.0,1200.0,66.79732,7.3,13.0,2.0,0.0,73,0.0,10.0,13.0,22.2,0.0,2018,9,3,03-09-2018
1189,1189,2012-06-04,4.5030913043478265,1189,2012-04-04,3.8089608695652166,170760,137592,40.0,370.0,1100.0,68.0,11.7,18.0,5.0,0.0,57,0.0,10.0,16.5,38.9,57.6,2018,9,4,04-09-2018
1190,1190,2012-07-04,3.0014391304347834,1190,2012-05-04,3.177482608695652,171262,135046,39.0,350.0,990.0,63.312219999999996,14.4,18.3,9.0,0.0,54,0.0,10.0,28.3,46.5,59.4,2018,9,5,05-09-2018
1191,1191,2012-08-04,3.0180478260869568,1191,2012-06-04,4.56565652173913,185767,126762,36.0,390.0,980.0,62.41414,12.4,19.0,5.8,0.0,71,0.0,10.0,23.2,50.0,66.5,2018,9,6,06-09-2018
1192,1192,2012-09-04,3.0323956521739133,1192,2012-07-04,3.837395652173914,152363,130358,45.0,370.0,860.0,63.83988000000001,13.9,18.0,10.0,0.0,66,0.0,10.0,18.5,40.7,55.4,2018,9,9,09-09-2018
1193,1193,2012-10-04,3.0336130434782613,1193,2012-08-04,3.4334391304347838,140711,125762,37.0,320.0,1100.0,67.00538,13.7,18.0,10.0,0.0,71,0.0,10.0,16.5,55.4,61.1,2018,9,10,10-09-2018
1194,1194,2012-11-04,4.0676999999999985,1194,2012-09-04,3.3342652173913048,148191,138287,39.0,350.0,990.0,63.83988000000001,17.1,23.1,7.9,0.0,43,0.0,10.0,30.2,55.4,68.3,2018,9,11,11-09-2018
1195,1195,2012-12-04,3.549352173913044,1195,2012-10-04,3.943917391304347,105555,74548,36.0,300.0,890.0,62.89487,11.5,18.0,6.0,0.0,50,0.0,0.0,17.8,27.8,0.0,2018,9,12,12-09-2018
1196,1196,2012-04-13,3.0368304347826096,1196,2012-11-04,3.905873913043479,186961,142647,28.0,320.0,880.0,63.312219999999996,13.3,19.0,8.0,0.0,50,0.0,0.0,23.3,40.7,0.0,2018,9,13,13-09-2018
1197,1197,2012-04-14,3.9137869565217387,1197,2012-12-04,3.849004347826088,120876,74104,36.0,360.0,740.0,61.03273000000001,8.7,14.0,3.0,0.0,60,0.0,13.7,19.1,29.4,0.0,2018,9,16,16-09-2018
1198,1198,2012-04-15,3.0107,1198,2012-04-13,3.996004347826089,168219,118337,32.0,340.0,970.0,63.312219999999996,13.6,16.0,12.0,0.0,40,0.0,0.0,33.3,42.4,48.2,2018,9,17,17-09-2018
1199,1199,2012-04-16,3.8734391304347833,1199,2012-04-14,3.894134782608696,178115,136615,37.0,380.0,1100.0,66.79732,8.4,12.0,5.0,0.0,79,0.0,10.0,12.4,25.9,0.0,2018,9,18,18-09-2018
1200,1200,2012-04-17,3.380352173913044,1200,2012-04-15,3.942526086956522,165335,133772,35.0,422.98022000000003,845.96045,62.41414,8.4,15.0,3.0,0.0,68,3.3,11.6,15.7,42.4,59.4,2018,9,19,19-09-2018
1201,1201,2012-04-18,3.5139608695652176,1201,2012-04-16,3.916439130434782,168239,121717,36.0,350.0,990.0,62.0,10.7,16.7,2.3,1022.0,61,0.0,15.8,12.8,18.3,0.0,2018,9,20,20-09-2018
1202,1202,2012-04-19,3.549134782608696,1202,2012-04-17,3.7897,194805,114234,39.0,380.0,980.0,62.47855,8.6,12.0,4.0,0.0,65,0.0,10.0,20.4,33.5,48.2,2018,9,23,23-09-2018
1203,1203,2012-04-20,3.0004391304347817,1203,2012-04-18,3.8219608695652174,189625,125600,48.0,340.0,920.0,63.09101999999999,9.7,11.0,9.0,0.0,77,0.0,10.0,18.9,22.2,0.0,2018,9,24,24-09-2018
1204,1204,2012-04-21,3.5680913043478264,1204,2012-04-19,3.859221739130435,170120,126875,35.0,360.0,980.0,62.25736,7.8,14.0,3.0,0.0,71,0.0,10.0,15.2,27.8,0.0,2018,9,25,25-09-2018
1205,1205,2012-04-22,3.6838739130434783,1205,2012-04-20,3.673091304347827,174937,131505,41.0,360.0,910.0,63.312219999999996,12.9,19.0,7.0,0.0,45,0.0,0.0,18.3,55.4,75.9,2018,9,26,26-09-2018
1206,1206,2012-04-23,4.4898739130434775,1206,2012-04-21,3.972047826086957,148685,121473,39.0,422.98022000000003,845.96045,62.94181,8.3,15.0,3.0,0.0,71,0.51,10.0,20.4,35.2,51.9,2018,9,28,28-09-2018
1207,1207,2012-04-24,3.7284391304347833,1207,2012-04-22,4.111569565217391,158062,112600,44.0,300.0,790.0,60.670719999999996,9.6,16.4,3.0,0.0,66,0.0,10.0,12.4,25.9,0.0,2018,9,30,30-09-2018
1208,1208,2012-04-25,1.5160478260869568,1208,2012-04-23,4.315352173913044,148197,114754,35.0,300.0,830.0,62.849419999999995,15.5,23.0,3.1,0.0,41,0.0,0.0,12.6,25.9,0.0,2018,10,1,01-10-2018
1209,1209,2012-04-26,4.690091304347825,1209,2012-04-24,4.450960869565218,139652,127787,44.0,410.0,1000.0,63.0,20.3,25.9,10.3,0.0,35,0.0,10.0,22.2,38.9,55.4,2018,10,2,02-10-2018
1210,1210,2012-04-27,6.069308695652174,1210,2012-04-25,8.480352173913046,104723,97504,41.0,310.0,1100.0,66.95845,12.7,17.0,10.0,0.0,63,0.0,10.0,20.9,29.4,0.0,2018,10,3,03-10-2018
1211,1211,2012-04-28,5.596265217391303,1211,2012-04-26,8.185960869565218,166541,118910,40.0,260.0,900.0,62.25736,10.9,15.2,5.8,0.0,70,0.0,10.0,17.2,29.4,0.0,2018,10,4,04-10-2018
1212,1212,2012-04-29,4.19365652173913,1212,2012-04-27,5.858917391304349,171434,123492,36.0,360.0,900.0,63.15543,17.6,25.0,11.0,0.0,49,0.0,0.0,10.6,25.9,0.0,2018,10,7,07-10-2018
1213,1213,2012-04-30,4.421569565217392,1213,2012-04-28,4.741308695652172,180622,120445,35.0,340.0,845.96045,63.15543,19.7,27.0,14.0,0.0,47,0.0,10.0,8.0,24.1,0.0,2018,10,8,08-10-2018
1214,1214,2012-01-05,4.321178260869567,1214,2012-04-29,4.909482608695653,162693,120838,44.0,370.0,960.0,63.24781,12.2,16.0,9.0,0.0,81,0.0,10.0,23.3,38.9,46.5,2018,10,9,09-10-2018
1215,1215,2012-02-05,3.1608304347826093,1215,2012-04-30,5.002569565217391,98566,59838,46.0,340.0,920.0,63.05166,9.9,16.1,3.6,0.0,63,0.0,10.0,25.0,42.4,57.6,2018,10,10,10-10-2018
1216,1216,2012-03-05,6.9977,1216,2012-01-05,4.441960869565215,146690,98713,38.0,330.0,870.0,62.89487,12.5,19.5,6.0,0.0,63,0.0,0.0,13.9,27.8,0.0,2018,10,11,11-10-2018
1217,1217,2012-04-05,7.119482608695651,1217,2012-02-05,3.810308695652175,170902,112450,43.0,320.0,780.0,70.0,21.4,27.0,10.2,0.0,43,0.0,10.0,29.6,46.5,57.6,2018,10,14,14-10-2018
1218,1218,2012-05-05,6.0413956521739145,1218,2012-03-05,7.748526086956521,141463,119550,49.0,340.0,1200.0,67.06978000000001,23.4,27.0,18.0,0.0,40,0.0,10.0,34.6,48.2,66.5,2018,10,15,15-10-2018
1219,1219,2012-06-05,5.092656521739131,1219,2012-04-05,9.105308695652177,196432,127062,47.0,350.0,960.0,63.24781,17.3,22.2,14.7,0.0,79,0.0,10.0,25.0,42.4,64.8,2018,10,16,16-10-2018
1220,1220,2012-07-05,5.044004347826087,1220,2012-05-05,5.82965652173913,137930,84907,45.0,340.0,850.0,63.88533,17.0,21.0,13.8,0.0,67,2.29,10.0,19.8,33.5,53.5,2018,10,17,17-10-2018
1221,1221,2012-08-05,3.880091304347825,1221,2012-06-05,5.686482608695653,181745,121437,41.0,340.0,880.0,63.24781,15.9,21.3,10.0,0.0,68,0.25,10.0,19.4,42.4,0.0,2018,10,18,18-10-2018
1222,1222,2012-09-05,4.04378695652174,1222,2012-07-05,5.362439130434781,200782,132480,45.0,340.0,820.0,60.85641,13.7,21.0,6.4,0.0,60,0.0,10.0,16.3,46.5,64.8,2018,10,21,21-10-2018
1223,1223,2012-10-05,3.0305695652173914,1223,2012-08-05,4.914830434782608,190539,132292,31.0,370.0,940.0,63.312219999999996,18.2,27.0,7.7,0.0,47,0.0,10.0,25.0,46.5,55.4,2018,10,22,22-10-2018
1224,1224,2012-11-05,3.880613043478261,1224,2012-09-05,4.774395652173915,169423,124467,43.0,350.0,1100.0,67.01852,11.4,21.1,5.0,0.0,67,0.0,10.8,18.7,33.5,0.0,2018,10,23,23-10-2018
1225,1225,2012-12-05,4.18983043478261,1225,2012-10-05,4.624047826086957,136419,83267,42.0,310.0,1200.0,66.95845,10.7,16.6,4.7,0.0,63,0.0,10.0,18.1,29.4,0.0,2018,10,24,24-10-2018
1226,1226,2012-05-13,4.443395652173912,1226,2012-11-05,4.310656521739131,209854,132133,42.0,350.0,1000.0,62.47855,12.7,22.3,4.8,0.0,59,0.0,10.0,14.3,33.5,0.0,2018,10,25,25-10-2018
1227,1227,2012-05-14,5.387482608695652,1227,2012-12-05,4.7833956521739145,181864,127440,50.0,330.0,810.0,61.60014,12.1,17.2,8.3,0.0,54,0.0,10.0,18.9,27.8,0.0,2018,10,28,28-10-2018
1228,1228,2012-05-15,4.05456956521739,1228,2012-05-13,4.848352173913043,169333,135527,37.0,330.0,930.0,62.32176,12.6,21.0,6.0,0.0,62,0.0,0.0,13.5,22.2,0.0,2018,10,29,29-10-2018
1229,1229,2012-05-16,3.613569565217392,1229,2012-05-14,5.922308695652173,163338,136847,40.0,350.0,1100.0,66.0,17.7,26.9,5.9,0.0,53,0.0,10.0,11.5,25.9,0.0,2018,10,30,30-10-2018
1230,1230,2012-05-17,5.008134782608695,1230,2012-05-15,5.0651782608695655,147743,130909,25.0,422.98022000000003,845.96045,63.618680000000005,15.3,21.0,11.0,0.0,77,0.0,10.0,12.2,20.6,0.0,2018,10,31,31-10-2018
1231,1231,2012-05-18,4.124873913043478,1231,2012-05-16,4.135917391304347,119571,114670,27.0,422.98022000000003,845.96045,64.84884,27.4,34.0,20.0,0.0,28,0.0,0.0,25.4,50.0,74.1,2018,11,1,01-11-2018
1232,1232,2012-05-19,3.05278695652174,1232,2012-05-17,4.955047826086957,151590,118624,39.0,422.98022000000003,845.96045,63.68309,17.7,24.0,14.0,0.0,55,0.0,0.0,12.4,27.8,0.0,2018,11,4,04-11-2018
1233,1233,2012-05-20,4.117743478260869,1233,2012-05-18,4.383873913043479,129372,111301,21.0,422.98022000000003,845.96045,62.785019999999996,14.7,21.0,5.0,0.0,75,0.0,51.5,13.0,27.8,0.0,2018,11,6,06-11-2018
1234,1234,2012-05-21,3.9733956521739136,1234,2012-05-19,4.272308695652174,191515,139280,35.0,422.98022000000003,845.96045,62.47855,10.3,16.0,6.0,0.0,62,0.0,0.0,21.5,45.2,57.6,2018,11,7,07-11-2018
1235,1235,2012-05-22,3.798265217391305,1235,2012-05-20,4.744439130434783,170759,129860,33.0,320.0,760.0,61.23959,12.0,17.1,6.9,0.0,59,0.0,0.0,16.7,27.8,44.6,2018,11,8,08-11-2018
1236,1236,2012-05-23,3.8498739130434783,1236,2012-05-21,4.4887,155629,119519,35.0,340.0,830.0,63.15543,24.4,29.0,20.0,0.0,25,0.0,0.0,22.0,31.7,45.2,2018,11,12,12-11-2018
1237,1237,2012-05-24,4.109439130434782,1237,2012-05-22,4.387960869565217,190427,126513,41.0,310.0,920.0,62.32176,12.3,17.1,6.0,0.0,64,0.0,0.0,19.5,31.7,46.5,2018,11,15,15-11-2018
1238,1238,2012-05-25,3.077004347826088,1238,2012-05-23,4.218743478260871,169159,110664,39.0,350.0,910.0,60.38833,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2018,11,18,18-11-2018
1239,1239,2012-05-26,6.623569565217391,1239,2012-05-24,4.73374347826087,169261,113152,31.0,320.0,1100.0,64.9283,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2018,11,19,19-11-2018
1240,1240,2012-05-27,7.579308695652176,1240,2012-05-25,4.737873913043479,185502,120085,34.0,310.0,1000.0,60.38833,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2018,11,20,20-11-2018
1241,1241,2012-05-28,6.23891739130435,1241,2012-05-26,10.888221739130433,192494,122506,28.0,280.0,680.0,59.602540000000005,12.5,14.0,11.0,0.0,67,0.0,0.0,28.9,42.4,57.6,2018,11,22,22-11-2018
1242,1242,2012-05-29,4.3888739130434775,1242,2012-05-27,6.804960869565218,180684,122853,30.0,330.0,720.0,61.23959,14.4,19.0,11.0,0.0,78,0.0,0.0,16.3,31.7,0.0,2018,11,25,25-11-2018
1243,1243,2012-05-30,3.384960869565218,1243,2012-05-28,5.644439130434781,185887,105256,35.0,340.0,930.0,63.0,15.5,19.0,13.0,0.0,71,0.0,0.0,15.0,25.9,0.0,2018,11,26,26-11-2018
1244,1244,2012-05-31,3.431352173913044,1244,2012-05-29,5.340656521739128,179018,117525,31.0,300.0,900.0,63.24781,16.6,20.1,14.0,0.0,75,0.0,0.0,22.0,35.2,0.0,2018,11,27,27-11-2018
1245,1245,2012-01-06,4.827395652173913,1245,2012-05-30,4.518265217391305,192783,143190,43.0,340.0,960.0,63.312219999999996,15.6,20.3,13.0,0.0,50,0.0,51.3,25.0,35.9,45.2,2018,11,28,28-11-2018
1246,1246,2012-02-06,3.9627,1246,2012-05-31,5.07578695652174,213789,135574,44.0,340.0,940.0,63.09101999999999,15.9,20.0,14.0,0.0,74,0.0,0.0,17.6,25.9,0.0,2018,11,29,29-11-2018
1247,1247,2012-03-06,5.488873913043479,1247,2012-01-06,4.906830434782608,180847,111055,25.0,290.0,1200.0,67.01852,14.7,19.0,11.0,0.0,52,0.0,10.0,24.4,38.9,57.6,2018,12,2,02-11-2018
1248,1248,2012-04-06,4.558526086956522,1248,2012-02-06,4.637395652173913,207641,105989,46.0,320.0,820.0,61.69008,16.4,23.0,12.0,0.0,64,0.0,10.0,25.6,40.7,61.1,2018,12,3,03-11-2018
1249,1249,2012-05-06,4.570134782608696,1249,2012-03-06,5.068004347826087,200749,124042,45.0,330.0,920.0,63.09101999999999,16.1,20.0,12.0,0.0,68,0.0,10.0,15.6,24.1,35.2,2018,12,4,04-11-2018
1250,1250,2012-06-06,5.055569565217392,1250,2012-04-06,5.9412652173913045,174532,118397,38.0,330.0,870.0,63.312219999999996,19.1,28.0,12.6,0.0,63,0.0,0.0,15.7,42.4,0.0,2018,12,5,05-11-2018
1251,1251,2012-07-06,5.094873913043479,1251,2012-05-06,9.769699999999998,162623,115314,27.0,360.0,870.0,64.32118,29.4,35.0,25.0,0.0,29,0.0,0.0,30.4,51.9,70.6,2018,12,6,06-11-2018
1252,1252,2012-08-06,3.84574347826087,1252,2012-06-06,6.156873913043477,187762,104516,56.0,330.0,920.0,63.136480000000006,16.8,21.0,14.0,0.0,79,0.0,10.0,11.9,27.8,0.0,2018,12,9,09-11-2018
1253,1253,2012-09-06,5.371873913043479,1253,2012-07-06,5.0042217391304336,110068,182458,47.0,390.0,930.0,69.0,16.3,21.0,11.5,0.0,68,0.0,10.0,15.9,29.4,0.0,2018,12,10,10-11-2018
1254,1254,2012-10-06,6.027265217391305,1254,2012-08-06,4.592308695652172,221411,149813,40.0,350.0,1100.0,67.01852,19.2,28.0,13.0,0.0,66,0.0,10.0,16.9,42.4,59.4,2018,12,11,11-11-2018
1255,1255,2012-11-06,6.027526086956523,1255,2012-09-06,6.037395652173912,195960,130301,34.0,320.0,990.0,64.32118,24.6,33.0,15.6,0.0,51,0.0,9.2,20.9,40.7,57.6,2018,12,12,12-11-2018
1256,1256,2012-12-06,6.037178260869566,1256,2012-10-06,6.425786956521739,190396,116338,23.0,300.0,740.0,59.602540000000005,16.6,20.0,14.0,0.0,87,0.0,8.9,17.4,38.9,0.0,2018,12,13,13-11-2018
1257,1257,2012-06-13,3.538917391304348,1257,2012-11-06,6.0577,215520,112225,32.0,230.0,640.0,60.8391,17.8,23.0,14.0,0.0,77,0.0,10.0,15.0,38.9,48.2,2018,12,16,16-11-2018
1258,1258,2012-06-14,3.003352173913043,1258,2012-12-06,5.994700000000003,196833,108980,30.0,290.0,750.0,61.23959,17.6,22.0,15.0,0.0,76,0.0,10.0,16.7,25.9,0.0,2018,12,17,17-11-2018
1259,1259,2012-06-15,3.0207869565217385,1259,2012-06-13,5.1592652173913045,191590,68388,35.0,330.0,970.0,63.136480000000006,17.9,22.0,16.0,0.0,77,0.0,10.0,15.0,24.1,0.0,2018,12,18,18-11-2018
1260,1260,2012-06-16,3.0243956521739133,1260,2012-06-14,4.702873913043479,198852,133181,32.0,330.0,890.0,63.09101999999999,20.1,26.0,14.8,0.0,73,0.0,9.5,8.5,18.3,0.0,2018,12,19,19-11-2018
1261,1261,2012-06-17,3.0280913043478264,1261,2012-06-15,4.440786956521738,196046,129761,32.0,360.0,850.0,63.24781,15.9,20.3,12.7,0.0,81,0.0,9.2,21.7,33.5,50.0,2018,12,20,20-11-2018
1262,1262,2012-06-18,3.027482608695653,1262,2012-06-16,4.433091304347827,136639,107068,68.0,330.0,930.0,64.36551999999999,18.5,22.0,16.0,0.0,55,0.0,10.0,18.7,27.8,46.5,2019,1,6,06-01-2019
1263,1263,2012-06-19,3.023091304347826,1263,2012-06-17,4.599221739130434,157995,116651,34.0,320.0,970.0,63.79241,19.2,24.0,15.9,0.0,66,0.0,10.0,15.0,27.8,31.7,2019,1,7,07-01-2019
1264,1264,2012-06-20,3.0303086956521743,1264,2012-06-18,4.496004347826087,153657,110305,32.0,310.0,810.0,62.02319,19.0,26.0,14.0,0.0,65,0.0,10.0,19.4,33.5,0.0,2019,1,8,08-01-2019
1265,1265,2012-06-21,5.062569565217392,1265,2012-06-19,4.447265217391304,140815,112621,33.0,340.0,810.0,60.0,15.4,20.0,9.0,0.0,56,0.0,10.0,16.7,31.7,0.0,2019,1,9,09-01-2019
1266,1266,2012-06-22,5.485178260869566,1266,2012-06-20,4.487308695652174,139895,115064,35.0,350.0,850.0,64.32007,16.8,22.0,11.0,0.0,59,0.0,10.0,14.8,25.9,0.0,2019,1,10,10-01-2019
1267,1267,2012-06-23,5.3453086956521725,1267,2012-06-21,4.463482608695652,155255,96936,39.0,280.0,720.0,61.63244,22.1,29.0,16.9,0.0,59,0.0,0.0,18.5,31.7,0.0,2019,1,13,13-01-2019
1268,1268,2012-06-24,7.6353086956521725,1268,2012-06-22,17.36039565217391,149683,98370,35.0,300.0,810.0,63.070269999999994,25.6,38.0,16.0,0.0,55,0.0,0.0,14.1,31.7,0.0,2019,1,14,14-01-2019
1269,1269,2012-06-25,6.765091304347825,1269,2012-06-23,11.692091304347825,165661,109677,29.0,330.0,860.0,64.80136999999999,25.8,37.0,16.9,0.0,47,0.0,10.0,11.7,27.8,0.0,2019,1,15,15-01-2019
1270,1270,2012-06-26,7.308352173913044,1270,2012-06-24,6.828873913043478,190824,123070,34.0,360.0,880.0,63.79241,23.6,30.0,19.9,0.0,59,0.0,10.0,10.6,29.4,33.5,2019,1,16,16-01-2019
1271,1271,2012-06-27,7.0357,1271,2012-06-25,5.6393521739130446,176187,106220,36.0,350.0,880.0,65.00362,27.8,37.0,21.0,0.0,44,0.0,10.0,16.3,46.5,63.0,2019,1,17,17-01-2019
1272,1272,2012-06-28,5.470308695652173,1272,2012-06-26,5.351352173913043,141888,98738,34.0,300.0,710.0,61.8664,20.1,24.0,17.8,0.0,73,0.0,10.0,17.2,25.9,0.0,2019,1,20,20-01-2019
1273,1273,2012-06-29,7.561221739130432,1273,2012-06-27,5.075221739130434,166378,110372,35.0,320.0,760.0,58.0,21.9,29.0,18.0,0.0,70,0.0,10.0,12.4,27.8,0.0,2019,1,21,21-01-2019
1274,1274,2012-06-30,6.880743478260869,1274,2012-06-28,5.357221739130434,181353,121084,39.0,370.0,1000.0,63.79241,22.7,30.2,16.0,0.0,66,0.0,10.0,15.7,24.1,0.0,2019,1,22,22-01-2019
1275,1275,2012-01-07,6.111439130434784,1275,2012-06-29,6.43987391304348,168117,108694,37.0,370.0,870.0,63.728,20.6,26.0,16.0,0.0,68,0.0,10.0,16.7,29.4,0.0,2019,1,23,23-01-2019
1276,1276,2012-02-07,7.105047826086958,1276,2012-06-30,5.953569565217393,176593,123952,41.0,422.98022000000003,845.96045,63.9492,26.2,0.0,17.0,0.0,48,0.0,10.0,23.0,48.2,68.3,2019,1,25,25-01-2019
1277,1277,2012-03-07,7.591917391304348,1277,2012-01-07,5.9732217391304365,153285,91097,49.0,260.0,680.0,63.39271,23.2,35.0,15.0,0.0,47,0.0,10.0,16.9,38.9,53.5,2019,1,28,28-01-2019
1278,1278,2012-04-07,6.85361304347826,1278,2012-02-07,8.015786956521739,171572,80912,45.0,310.0,870.0,65.00362,23.8,38.0,15.0,0.0,47,0.0,10.0,17.8,40.7,57.6,2019,1,29,29-01-2019
1279,1279,2012-05-07,4.037178260869566,1279,2012-03-07,10.761352173913043,158718,111748,36.0,320.0,880.0,64.95815999999999,25.4,39.0,16.0,0.0,47,0.0,10.0,25.9,53.5,74.1,2019,1,30,30-01-2019
1280,1280,2012-06-07,6.517395652173914,1280,2012-04-07,7.265308695652174,148108,118051,41.0,320.0,870.0,64.47686,16.3,21.0,11.0,0.0,48,0.0,10.0,26.9,40.7,55.4,2019,1,31,31-01-2019
1281,1281,2012-07-07,5.700830434782609,1281,2012-05-07,5.9688739130434785,159413,118631,44.0,330.0,800.0,62.9931,24.9,41.0,17.0,0.0,50,0.0,10.0,21.1,33.5,48.2,2019,2,3,03-02-2019
1282,1282,2012-08-07,5.9413086956521735,1282,2012-06-07,5.399830434782609,153098,114379,39.0,280.0,800.0,65.0,18.7,22.0,17.0,0.0,70,0.0,10.0,24.6,31.7,0.0,2019,2,4,04-02-2019
1283,1283,2012-09-07,5.328352173913043,1283,2012-07-07,5.126656521739131,167168,122747,36.0,360.0,940.0,63.728,20.1,26.0,16.0,0.0,76,0.0,89.0,12.6,20.6,0.0,2019,2,5,05-02-2019
1284,1284,2012-10-07,5.274352173913044,1284,2012-08-07,5.2909173913043475,166248,114512,31.0,360.0,920.0,64.95815999999999,25.4,35.0,20.0,0.0,60,0.0,9.7,169.0,57.6,64.8,2019,2,6,06-02-2019
1285,1285,2012-11-07,5.2406565217391305,1285,2012-09-07,4.958482608695652,179001,119287,36.0,350.0,840.0,63.728,22.4,30.0,16.8,0.0,72,0.0,9.7,156.0,24.1,0.0,2019,2,7,07-02-2019
1286,1286,2012-12-07,4.971873913043479,1286,2012-10-07,5.928178260869565,161348,99124,44.0,300.0,780.0,61.53329,17.7,24.0,12.0,0.0,61,0.0,10.0,12.6,25.9,0.0,2019,2,10,10-02-2019
1287,1287,2012-07-13,4.993091304347827,1287,2012-11-07,4.728221739130434,173672,96481,41.0,350.0,930.0,63.99465,22.3,28.0,15.0,0.0,47,0.0,10.0,217.0,37.0,61.1,2019,2,11,11-02-2019
1288,1288,2012-07-14,5.4369173913043465,1288,2012-12-07,5.602656521739132,180508,118277,32.0,370.0,880.0,63.9492,12.9,19.0,9.9,0.0,54,0.0,97.0,256.0,42.4,63.0,2019,2,12,12-02-2019
1289,1289,2012-07-15,6.331178260869565,1289,2012-07-13,5.688526086956522,129150,88217,36.0,310.0,1300.0,67.59543000000001,14.1,21.0,9.0,0.0,53,0.0,10.0,17.8,29.4,51.9,2019,2,13,13-02-2019
1290,1290,2012-07-16,4.995526086956521,1290,2012-07-14,5.652221739130435,187197,125204,32.0,360.0,900.0,63.79241,18.6,24.0,15.7,0.0,58,0.0,10.0,139.0,25.9,0.0,2019,2,14,14-02-2019
1291,1291,2012-07-17,4.8917,1291,2012-07-15,5.614917391304349,162631,128190,37.0,350.0,980.0,63.79241,24.7,30.0,19.6,0.0,37,0.0,0.0,16.4,27.8,0.0,2019,2,17,17-02-2019
1292,1292,2012-07-18,4.076873913043478,1292,2012-07-16,5.589786956521738,160284,114486,40.0,360.0,940.0,63.9492,17.1,26.0,11.0,0.0,62,0.0,10.0,18.1,37.0,0.0,2019,2,18,18-02-2019
1293,1293,2012-07-19,4.524526086956521,1293,2012-07-17,5.250004347826086,164021,106952,37.0,370.0,930.0,63.83786,15.0,20.3,9.0,0.0,61,0.0,10.0,16.9,27.8,0.0,2019,2,19,19-02-2019
1294,1294,2012-07-20,4.528308695652176,1294,2012-07-18,4.637569565217392,177506,102532,38.0,380.0,940.0,70.0,16.4,23.0,11.0,0.0,63,0.0,10.0,16.1,27.8,37.0,2019,2,20,20-02-2019
1295,1295,2012-07-21,4.347826086956521e-06,1295,2012-07-19,5.1531782608695655,166773,124167,42.0,530.0,1100.0,68.82016999999999,17.3,20.1,15.0,0.0,59,0.0,10.0,196.0,29.4,0.0,2019,2,21,21-02-2019
1296,1296,2012-07-22,4.347826086956521e-06,1296,2012-07-20,5.1903956521739145,123492,104595,41.0,370.0,830.0,65.53128000000001,25.7,33.0,19.0,0.0,26,0.0,0.0,22.0,51.9,70.6,2019,2,24,24-02-2019
1297,1297,2012-07-23,4.347826086956521e-06,1297,2012-07-21,4.434526086956521,125539,90955,34.0,330.0,970.0,65.53128000000001,26.2,35.0,17.0,0.0,24,0.0,10.0,19.4,50.0,66.5,2019,2,25,25-02-2019
